target_rent_kzt,area_m2,rooms,lat,lon,year_built,floor_current,floors_total,ceiling_height_m,photo_count,has_photo,has_complex_id,has_microdistrict,complex_listing_count,floor_ratio,building_age,area_per_room,is_first_floor,is_last_floor,dist_to_center_km,bus_stops_count_1000m,bus_stops_count_300m,bus_stops_count_500m,bus_stops_mean_dist_km_3,bus_stops_mean_dist_km_5,bus_stops_nearest_dist_m,clinics_count_1000m,clinics_count_300m,clinics_count_500m,clinics_mean_dist_km_3,clinics_mean_dist_km_5,clinics_nearest_dist_m,dentistry_count_1000m,dentistry_count_300m,dentistry_count_500m,dentistry_mean_dist_km_3,dentistry_mean_dist_km_5,dentistry_nearest_dist_m,energy_count_1000m,energy_count_300m,energy_count_500m,energy_mean_dist_km_3,energy_mean_dist_km_5,energy_nearest_dist_m,fitness_count_1000m,fitness_count_300m,fitness_count_500m,fitness_mean_dist_km_3,fitness_mean_dist_km_5,fitness_nearest_dist_m,hospitals_count_1000m,hospitals_count_300m,hospitals_count_500m,hospitals_mean_dist_km_3,hospitals_mean_dist_km_5,hospitals_nearest_dist_m,kindergartens_count_1000m,kindergartens_count_300m,kindergartens_count_500m,kindergartens_mean_dist_km_3,kindergartens_mean_dist_km_5,kindergartens_nearest_dist_m,medcenters_count_1000m,medcenters_count_300m,medcenters_count_500m,medcenters_mean_dist_km_3,medcenters_mean_dist_km_5,medcenters_nearest_dist_m,metro_count_1000m,metro_count_300m,metro_count_500m,metro_mean_dist_km_3,metro_mean_dist_km_5,metro_nearest_dist_m,parks_count_1000m,parks_count_300m,parks_count_500m,parks_mean_dist_km_3,parks_mean_dist_km_5,parks_nearest_dist_m,polyclinics_count_1000m,polyclinics_count_300m,polyclinics_count_500m,polyclinics_mean_dist_km_3,polyclinics_mean_dist_km_5,polyclinics_nearest_dist_m,restaurants_coffee_count_1000m,restaurants_coffee_count_300m,restaurants_coffee_count_500m,restaurants_coffee_mean_dist_km_3,restaurants_coffee_mean_dist_km_5,restaurants_coffee_nearest_dist_m,schools_count_1000m,schools_count_300m,schools_count_500m,schools_mean_dist_km_3,schools_mean_dist_km_5,schools_nearest_dist_m,supermarkets_count_1000m,supermarkets_count_300m,supermarkets_count_500m,supermarkets_mean_dist_km_3,supermarkets_mean_dist_km_5,supermarkets_nearest_dist_m,transport_count_1000m,transport_count_300m,transport_count_500m,transport_mean_dist_km_3,transport_mean_dist_km_5,transport_nearest_dist_m,universities_count_1000m,universities_count_300m,universities_count_500m,universities_mean_dist_km_3,universities_mean_dist_km_5,universities_nearest_dist_m,air_pm25_cold_night,air_pm25_cold_day,air_pm25_warm_night,air_pm25_warm_day,air_nearest_dist_m,district_crime_count,district_crime_index,district,house_type,condition,bathroom_type,furnished
300000,55.0,2,43.219964658624,76.835465046097,,1,12,,10,1.0,1,0,9,0.083333336,,27.5,1,0,8.954931,17,2,7,0.2672941,0.32815224,188.57701,8,2,4,0.23299782,0.3433271,136.65388,5,1,2,0.38757873,0.60280657,191.08563,1,0,0,1.5012424,2.650525,954.9364,16,2,4,0.13190424,0.2520766,32.343307,0,0,0,2.4704983,2.693268,2200.4102,31,3,5,0.21996893,0.32626843,105.118004,1,1,1,1.1451539,1.5373764,186.0489,1,0,1,1.7230403,2.887155,444.89893,1,0,0,1.4731964,1.9621861,791.68524,2,0,0,0.9491007,1.2421365,830.62463,60,3,13,0.096319646,0.19188167,46.694565,7,2,3,0.21687573,0.37914285,101.44595,16,1,3,0.30603057,0.42681816,19.276253,0,0,0,4.541652,6.8385224,3329.043,1,0,1,1.7559674,2.3873703,389.9735,57.689903,69.993164,38.332935,44.628395,119.848915,3010.0,0.63757676,Ауэзовский район,unknown,"не новый, но аккуратный и чистый ремонт",совмещен,полностью
1200000,130.0,3,43.230187678466,76.939114198105,,11,21,,31,1.0,1,0,29,0.52380955,,43.333332,0,0,2.7790618,19,1,5,0.36227673,0.4076481,284.88202,20,4,4,0.087458506,0.20036918,70.69052,4,0,1,0.63648814,0.8037212,402.17822,0,0,0,3.137485,3.3824022,2875.3745,26,3,10,0.22967584,0.28155047,143.14052,0,0,0,1.8656132,1.8930904,1794.7423,13,1,1,0.4926436,0.57727987,273.1773,0,0,0,1.3962489,1.7197739,1224.8838,0,0,0,1.7220929,2.219412,1485.3768,1,0,0,0.90728766,1.0369084,676.93414,1,0,0,1.0831238,1.2293795,870.9035,150,10,40,0.056403898,0.0813759,24.854315,3,0,0,0.78172016,1.004698,697.9335,29,2,12,0.21566878,0.26996145,41.662373,0,0,0,5.3806868,7.431581,4543.311,2,0,0,0.88620627,1.17149,774.6117,46.841995,62.729614,32.925594,39.93889,427.9153,2909.0,0.616183,Бостандыкский район,unknown,"свежий ремонт, новая мебель",разделен,полностью
300000,42.0,2,43.238588,76.95664,,3,4,,12,1.0,0,0,0,0.75,,21.0,0,0,2.5303147,15,1,4,0.3157954,0.40065432,159.01375,7,0,1,0.56486076,0.6694477,316.01086,5,0,3,0.39655194,0.5443675,352.82602,0,0,0,3.7026033,4.1488953,3233.069,16,3,7,0.22555932,0.28106168,175.11188,0,0,0,1.3104964,1.3385202,1301.7478,8,0,0,0.56389683,0.63581705,541.72986,0,0,0,1.4132541,1.6220053,1148.8251,1,0,0,1.5843182,2.110232,796.4941,1,0,0,0.9209768,1.335,698.0285,1,0,0,1.3672214,1.8311696,941.3877,169,21,42,0.061949205,0.076114,49.98881,1,0,0,0.98611134,1.099611,838.5704,12,1,3,0.30428076,0.40716976,163.23766,0,0,0,6.131082,7.6716576,4168.129,5,0,1,0.5268785,0.64569384,414.7313,50.03383,72.80271,37.00119,44.466667,483.71844,2504.0,0.5303961,Медеуский район,unknown,"не новый, но аккуратный и чистый ремонт",совмещен,полностью
550000,80.0,3,43.23034770526,76.875307786941,,8,16,,14,1.0,1,0,21,0.5,,26.666666,0,0,5.5581226,15,2,5,0.34151822,0.39964825,267.09012,14,2,3,0.18363489,0.33721608,22.23305,18,1,5,0.31874412,0.3648165,297.97137,0,0,0,1.8303179,2.2811267,1360.5524,10,1,1,0.44764757,0.5316923,203.04454,0,0,0,2.5018194,2.6947043,1577.2494,18,2,4,0.24698424,0.35405958,149.83638,1,0,0,0.950983,1.124948,541.21704,2,0,0,0.97502786,1.6702013,648.6047,0,0,0,1.8252474,2.3121514,1560.2941,0,0,0,1.5364493,1.728747,1339.1627,82,5,23,0.22464062,0.23538344,210.27284,5,0,0,0.69632155,0.78311765,658.61194,28,4,10,0.1469599,0.20210582,91.87552,0,0,0,4.251961,5.7510366,2122.3752,0,0,0,1.6478465,2.1087062,1483.8563,,114.44,,,349.35727,2909.0,0.616183,Бостандыкский район,unknown,"свежий ремонт, новая мебель",разделен,полностью
300000,44.0,2,43.247165,76.922756,,2,4,,6,1.0,0,0,0,0.5,,22.0,0,0,1.3199855,36,2,6,0.28473255,0.35096717,207.28189,27,3,8,0.14976442,0.225136,114.73168,19,2,4,0.21563818,0.342243,143.99115,0,0,0,1.7350322,2.360532,1046.6287,19,2,6,0.29127485,0.34453967,243.5644,3,0,0,0.9180462,0.962114,873.83,12,0,0,0.5417072,0.6005154,508.56366,7,1,2,0.4172564,0.5550622,260.85922,2,0,0,1.2542572,1.6332035,821.58875,3,0,1,0.7181423,0.896808,381.0803,0,0,0,1.1572714,1.3110933,1060.6927,145,19,41,0.14043157,0.1567521,133.60338,2,1,1,0.63785255,0.8415128,204.69278,29,4,10,0.17480472,0.22013776,92.72382,0,0,0,4.6053815,6.176555,3243.7214,7,0,1,0.53280616,0.5802852,464.1049,61.34264,65.18218,39.04762,42.29136,507.5413,4721.0,1.0,Алмалинский район,unknown,"свежий ремонт, новая мебель",unknown,unknown
800000,60.0,2,43.240834,76.929628,,9,12,,47,1.0,1,0,7,0.75,,30.0,0,0,1.6341769,36,4,11,0.16715926,0.2231496,144.22737,27,3,6,0.084370226,0.19878547,75.15085,12,1,2,0.37202358,0.4990108,107.66921,0,0,0,2.264375,2.800134,1723.1008,24,0,7,0.3566878,0.36715624,352.50214,0,0,0,1.4057556,1.4351847,1345.377,12,1,3,0.35968703,0.49298286,128.25586,3,0,1,0.64455044,0.8317683,366.94147,1,1,1,0.87984043,1.4166228,79.706665,3,0,1,0.68904895,0.90996283,434.48578,3,0,0,0.8665506,1.0903966,793.1747,190,15,49,0.1168691,0.14550331,81.03866,3,0,0,0.79370457,0.89596325,776.56934,39,5,9,0.23445226,0.25522256,197.72897,0,0,0,4.836699,6.6069517,3745.8086,7,0,3,0.38468838,0.47734967,311.27783,58.699722,70.31995,37.86369,44.719753,342.63602,2909.0,0.616183,Бостандыкский район,unknown,"свежий ремонт, новая мебель",unknown,полностью
350000,52.0,1,43.252763617273,76.862965458284,,6,13,,13,1.0,1,0,24,0.46153846,,52.0,0,0,5.8390946,14,2,4,0.26834607,0.3779047,207.49484,1,0,0,0.9643677,1.1285088,685.2124,4,0,0,0.7659679,0.85879153,551.1105,0,0,0,3.3339329,3.5823014,2817.4016,4,1,2,0.4214974,0.65736806,275.063,0,0,0,3.7012172,4.045229,2287.589,14,0,2,0.44047183,0.49087274,371.58157,0,0,0,2.0116272,2.2232158,1394.4897,0,0,0,2.6150296,3.1264544,2120.4507,0,0,0,2.9962776,3.3416743,2830.4238,0,0,0,1.2021382,1.6887242,1035.29,46,4,7,0.19729316,0.24449569,102.82971,4,0,0,0.6711828,0.8023013,507.6489,13,0,3,0.34998846,0.43283322,324.43814,1,0,0,4.394896,5.4186516,956.95514,1,0,0,2.6273608,3.2372422,577.59045,82.60029,72.75246,,,801.66034,3010.0,0.63757676,Ауэзовский район,unknown,"свежий ремонт, новая мебель",совмещен,полностью
550000,83.0,3,43.258029704362,76.934682117607,,5,10,,12,1.0,1,0,3,0.5,,27.666666,0,0,0.33787036,45,5,10,0.1369553,0.1846893,114.23402,19,4,8,0.1512171,0.21785279,68.20277,12,1,3,0.32670072,0.4053015,19.969929,0,0,0,1.8417653,2.4570768,1405.1412,17,4,8,0.25811604,0.2899462,202.97086,4,0,0,0.5663457,0.7372418,537.5183,10,1,1,0.49706572,0.5801119,151.47311,2,0,0,0.9071468,1.0096706,764.1016,1,0,0,1.2761264,1.5610646,959.2384,2,0,0,0.94472504,1.1594712,616.05457,4,0,3,0.38896132,0.6521212,336.38013,278,19,69,0.09373991,0.1224625,24.276571,4,0,1,0.6514598,0.79195464,403.0165,30,3,6,0.15117225,0.23553683,137.79472,0,0,0,4.634502,6.012329,1790.4753,5,0,1,0.55167395,0.68831664,350.7658,75.59757,72.040306,41.854763,42.623455,638.23444,4721.0,1.0,Алмалинский район,unknown,unknown,совмещен,полностью
320000,60.0,2,43.20302,76.873348,,7,12,,8,1.0,0,1,0,0.5833333,,30.0,0,0,7.639204,23,1,7,0.29939193,0.34497225,199.52457,12,1,3,0.23517339,0.34788454,93.15803,6,0,2,0.5511269,0.72220874,357.15366,0,0,0,2.4915597,2.674438,2201.6475,11,3,6,0.10641628,0.18895443,27.344246,0,0,0,3.3665593,3.8259072,2137.1096,17,1,5,0.28935593,0.36398292,142.19315,2,1,2,0.77390003,1.2609798,166.66385,0,0,0,2.9774606,3.4159856,2602.9639,0,0,0,2.0454602,2.3826292,1641.571,3,0,2,0.5106396,0.88513696,303.58005,38,7,15,0.034057226,0.09167807,9.571641,7,0,1,0.5387632,0.61580175,488.63586,18,4,8,0.07571655,0.16673902,9.571641,0,0,0,5.069766,7.155488,1965.0004,2,2,2,0.6288382,1.0132102,254.71175,40.165062,55.810486,31.0,43.148148,291.5288,2909.0,0.616183,Бостандыкский район,unknown,unknown,unknown,полностью
270000,35.0,1,43.20302,76.873348,,8,12,,7,1.0,0,0,0,0.6666667,,35.0,0,0,7.639204,23,1,7,0.29939193,0.34497225,199.52457,12,1,3,0.23517339,0.34788454,93.15803,6,0,2,0.5511269,0.72220874,357.15366,0,0,0,2.4915597,2.674438,2201.6475,11,3,6,0.10641628,0.18895443,27.344246,0,0,0,3.3665593,3.8259072,2137.1096,17,1,5,0.28935593,0.36398292,142.19315,2,1,2,0.77390003,1.2609798,166.66385,0,0,0,2.9774606,3.4159856,2602.9639,0,0,0,2.0454602,2.3826292,1641.571,3,0,2,0.5106396,0.88513696,303.58005,38,7,15,0.034057226,0.09167807,9.571641,7,0,1,0.5387632,0.61580175,488.63586,18,4,8,0.07571655,0.16673902,9.571641,0,0,0,5.069766,7.155488,1965.0004,2,2,2,0.6288382,1.0132102,254.71175,40.165062,55.810486,31.0,43.148148,291.5288,2909.0,0.616183,Бостандыкский район,unknown,unknown,совмещен,полностью
250000,55.0,2,43.221556,76.853612,,3,4,,6,1.0,0,1,0,0.75,,27.5,0,0,7.5694776,19,3,5,0.1945258,0.28253248,48.63261,8,0,2,0.4498653,0.5511828,343.4636,4,0,1,0.79715776,0.8783039,463.54974,2,0,0,0.9285068,2.0198872,640.764,15,0,0,0.54125947,0.5574642,501.6833,0,0,0,2.6260004,3.3224099,1267.0715,46,2,6,0.2700592,0.34068716,187.2049,1,0,0,1.1591791,1.232135,934.38556,1,0,1,1.1115847,1.9763312,444.04575,2,0,1,0.78823316,1.7355387,464.02594,2,0,0,0.9938228,1.3077648,861.55475,65,8,14,0.13078883,0.16921833,80.153404,8,0,1,0.5149287,0.6398283,491.30692,23,4,6,0.13192417,0.22878844,63.374756,0,0,0,4.350783,6.3148074,2618.857,0,0,0,1.4745427,1.8873312,1113.9916,52.998344,64.55879,36.858536,41.519135,486.62094,3010.0,0.63757676,Ауэзовский район,unknown,"не новый, но аккуратный и чистый ремонт",совмещен,полностью
380000,50.0,2,43.220115215714,76.886795208973,,,,,48,1.0,1,0,78,,,25.0,0,0,5.504136,20,0,2,0.44769832,0.4845265,354.77692,10,0,0,0.56308734,0.61087394,527.75854,11,0,0,0.61395514,0.6464177,575.94257,1,0,0,1.4508018,1.9131166,775.4283,7,0,1,0.54264814,0.5750686,489.98383,0,0,0,2.4584413,2.4774625,2446.988,15,0,0,0.6082159,0.6557349,562.4116,1,0,0,1.2025177,1.4241691,720.1789,0,0,0,2.0583177,2.3681538,1954.8844,0,0,0,2.1212595,2.35335,1734.574,4,0,0,0.8040923,0.966185,721.3325,54,10,20,0.051011845,0.06531772,28.669098,6,1,2,0.5288564,0.6885928,284.9393,32,8,9,0.030640995,0.043483477,29.022099,0,0,0,4.344086,6.2114153,2121.2139,1,1,1,0.921323,1.2582437,281.39975,49.17729,57.651257,36.626785,42.91605,446.69156,2909.0,0.616183,Бостандыкский район,unknown,"свежий ремонт, новая мебель",совмещен,полностью
280000,43.0,1,43.231074642998,76.885882615934,,9,13,,7,1.0,1,0,26,0.6923077,,43.0,0,0,4.7860594,25,0,4,0.4107006,0.4597896,387.8759,21,5,9,0.16515164,0.21327126,96.91995,24,4,8,0.08632564,0.17090972,45.830616,0,0,0,1.8465755,2.1970043,1018.96735,19,3,3,0.19706373,0.350755,94.68604,0,0,0,2.1122499,2.11699,2101.8313,12,2,2,0.26486853,0.3661756,97.66777,1,0,0,0.9566538,1.2620249,615.9374,1,0,0,1.2375424,1.7638386,954.2448,0,0,0,2.092679,2.2775729,1606.473,0,0,0,1.4184633,1.5440196,1406.2274,124,6,24,0.15132418,0.16612495,93.991295,5,1,2,0.4496503,0.5838324,236.0157,42,5,12,0.14806035,0.19137183,51.685394,0,0,0,4.1380005,5.811688,2710.314,0,0,0,1.7538143,2.038715,1404.3271,64.6194,80.941666,,,505.9037,2909.0,0.616183,Бостандыкский район,unknown,unknown,совмещен,полностью
300000,64.0,2,43.199504,76.874399,,7,8,,22,1.0,0,1,0,0.875,,32.0,0,0,7.8859196,20,1,8,0.30561092,0.33118716,259.34338,10,0,3,0.36679053,0.4644137,311.22665,4,0,1,0.50937015,0.6546711,346.07556,0,0,0,2.651287,2.904354,2442.6177,9,0,6,0.3928022,0.41938198,376.15552,0,0,0,3.5607042,4.035918,2217.0366,16,4,7,0.11260138,0.17450917,80.82697,2,0,1,1.0190207,1.51414,385.65488,0,0,0,3.329192,3.7677488,2990.0696,0,0,0,1.9301519,2.426629,1462.9645,3,0,2,0.41845912,0.9126025,311.22665,36,0,18,0.37844428,0.38413954,376.15552,6,3,3,0.2336399,0.45884624,162.13646,20,0,6,0.38476193,0.4002219,363.55844,0,0,0,5.2642074,7.402854,1913.6617,2,0,0,0.97691983,1.3268999,614.3938,40.165062,55.810486,31.0,43.148148,320.6402,2909.0,0.616183,Бостандыкский район,unknown,"свежий ремонт, новая мебель",разделен,полностью
230000,49.0,2,43.272466903006,76.829214516536,,2,7,,13,1.0,1,0,22,0.2857143,,24.5,0,0,8.783202,13,2,2,0.36043537,0.4565777,258.9308,1,0,0,0.9994296,1.2678424,795.2769,4,0,0,0.82595336,0.89112747,765.6245,0,0,0,3.9327006,4.78297,3098.6191,2,0,0,0.87007385,1.0448213,608.74603,0,0,0,4.3717165,4.6370463,3186.1777,12,0,2,0.50661474,0.5575178,422.14813,0,0,0,2.59326,2.826513,1681.1418,0,0,0,5.6860867,6.007873,5549.655,0,0,0,3.0059803,3.6963925,2106.5574,0,0,0,1.0801388,1.3135483,1037.4048,7,1,1,0.5346853,0.69319504,215.05872,1,0,0,1.0989807,1.2714932,974.56134,12,2,2,0.25498286,0.4833102,18.793365,0,0,0,5.4243007,6.939016,3868.742,0,0,0,4.2961764,5.4518147,3109.7607,70.31797,56.90585,47.63735,41.427906,1038.5088,3411.0,0.7225164,Алатауский район,unknown,unknown,unknown,полностью
700000,75.0,2,43.209059311806,76.896511576013,,11,19,,59,1.0,1,0,59,0.57894737,,37.5,0,0,5.984844,22,2,5,0.25453827,0.31685412,216.51659,17,1,4,0.33892012,0.39852327,254.38452,9,5,5,0.17172131,0.19633368,136.15755,2,0,1,1.0037794,2.0643804,360.00043,20,7,10,0.11874104,0.15476349,37.820934,0,0,0,2.7096977,2.791082,2394.0627,22,0,6,0.3905714,0.41700652,368.01276,2,0,0,0.87827396,1.2759588,545.7216,0,0,0,3.3597178,3.4854875,3269.6296,1,0,0,1.5261251,1.9888123,752.0874,2,0,0,0.83502877,1.0575632,622.23865,154,49,63,0.0551491,0.06176802,41.926292,6,0,0,0.64074826,0.7020245,504.1244,36,8,13,0.10650889,0.13668948,71.454414,1,0,0,4.5781527,6.796696,708.5132,1,0,1,0.9696008,1.2772024,434.386,40.195454,55.352566,35.078915,42.287655,537.886,2909.0,0.616183,Бостандыкский район,unknown,"свежий ремонт, новая мебель",совмещен,полностью
550000,88.0,2,43.233597364995,76.921806335449,,3,10,,9,1.0,1,0,5,0.3,,44.0,0,0,2.6087985,21,1,6,0.2829025,0.3466693,147.77844,13,3,5,0.17477448,0.2723762,68.25344,2,1,1,0.74310863,0.90192175,299.09393,0,0,0,1.9992551,2.382041,1529.8029,14,6,7,0.110357,0.14103468,90.824356,10,0,0,0.7007519,0.7212924,699.2013,13,1,3,0.31786507,0.43252113,294.45932,1,1,1,0.89527065,1.225662,189.16498,1,0,0,1.2988924,1.8343925,836.63696,2,0,0,0.80844754,0.9452406,652.36444,4,2,2,0.4184165,0.644722,266.90503,129,28,41,0.078797795,0.08746104,71.0999,5,2,2,0.33301294,0.5173689,143.29272,21,6,7,0.13149096,0.16109931,77.33483,0,0,0,4.6444893,6.692986,3953.163,4,0,0,0.832069,0.89797425,711.32904,51.287224,62.496677,36.617264,42.54037,703.5619,2909.0,0.616183,Бостандыкский район,unknown,"не новый, но аккуратный и чистый ремонт",совмещен,полностью
380000,60.0,2,43.245832,76.941953,,4,4,,12,1.0,0,0,0,1.0,,30.0,0,1,1.1646305,42,5,15,0.09003736,0.15127558,71.29378,17,1,4,0.30201018,0.37857574,123.480484,11,0,4,0.383303,0.42887914,320.5771,0,0,0,2.559668,3.1224546,2372.1113,13,0,2,0.48892933,0.55402577,472.7411,3,2,3,0.26644954,0.72319424,206.03171,8,1,3,0.35152823,0.46497056,201.9589,2,0,0,0.9537076,1.0753304,823.2734,2,0,0,0.87540776,1.2804978,640.28455,2,0,0,0.91786283,1.0876179,661.49054,2,0,1,0.76947725,1.121959,349.45782,234,29,72,0.043763466,0.05736291,14.163311,6,0,2,0.4684986,0.6311768,367.13712,26,0,4,0.39964715,0.4319657,371.82663,0,0,0,5.296092,6.743656,3120.4578,6,0,1,0.6595258,0.7600395,492.81223,61.76503,72.10917,36.52619,43.189938,531.1058,4721.0,1.0,Алмалинский район,unknown,unknown,совмещен,полностью
160000,39.7,1,43.251243,76.826762,,5,9,,6,1.0,0,1,0,0.5555556,,39.7,0,0,8.775832,16,2,5,0.27664763,0.33935654,208.8118,2,0,1,1.0209144,1.3953558,468.47513,5,1,1,0.65591085,0.78966063,150.8162,0,0,0,3.6487248,4.2167573,2782.9836,2,0,0,0.9512722,1.008882,851.6645,0,0,0,2.9938154,3.0385191,2957.274,29,1,3,0.30820596,0.39433947,290.26895,1,0,0,1.0802463,1.575451,759.5735,0,0,0,3.9944863,4.452935,3981.5422,0,0,0,2.9786901,3.4656715,2474.0862,1,0,0,1.1362083,1.7181518,748.6413,23,3,7,0.20674099,0.26817733,158.3677,3,0,1,0.5819938,0.76838624,406.88193,11,3,4,0.21377897,0.3091824,61.395565,0,0,0,5.020241,6.4736886,2650.3772,0,0,0,2.5080876,3.6607664,1678.9061,,,12.453075,11.837415,308.97876,3411.0,0.7225164,Алатауский район,unknown,"не новый, но аккуратный и чистый ремонт",разделен,частично
300000,43.0,2,43.230339570375,76.880728060008,,7,12,,10,1.0,1,0,32,0.5833333,,21.5,0,0,5.181192,20,0,3,0.44067714,0.5222918,412.45746,20,2,9,0.2840603,0.3334887,237.53612,20,1,6,0.3224006,0.36461917,256.4052,0,0,0,1.9263016,2.259075,1293.8468,14,1,3,0.36856028,0.4883868,194.68236,0,0,0,2.3584976,2.4336529,2011.3125,14,1,2,0.31629458,0.41025865,107.00582,1,0,1,0.94256264,1.1790291,431.29858,1,0,0,1.1620207,1.7184699,763.89923,0,0,0,2.002371,2.3051264,1910.0717,0,0,0,1.6620451,1.6864018,1660.3531,95,3,23,0.20198484,0.2460515,120.39202,3,0,1,0.55528134,0.76398754,420.40674,36,7,15,0.090601586,0.10433127,79.56818,0,0,0,4.1831713,5.782229,2431.2158,0,0,0,1.638555,2.0327072,1479.7482,,114.44,,,323.71066,2909.0,0.616183,Бостандыкский район,unknown,"свежий ремонт, новая мебель",совмещен,полностью
550000,70.0,2,43.26665041551,76.929558019731,,4,12,,9,1.0,1,0,13,0.33333334,,35.0,0,0,1.368369,31,1,9,0.26433295,0.3285937,141.67432,8,0,1,0.5060325,0.58412164,394.94528,7,2,2,0.36286148,0.55214494,138.82898,1,0,0,1.6057168,2.2252696,951.6126,11,1,5,0.27730697,0.35387218,211.51526,0,0,0,1.3160864,1.3778938,1258.061,9,1,1,0.38419762,0.4853269,42.7955,1,1,1,0.9153097,1.2363021,29.310999,0,0,0,1.6587844,2.1775956,1319.2587,1,0,0,1.5795248,1.7952338,770.4443,2,0,0,0.8641806,1.0131701,703.00494,148,26,60,0.039828714,0.05083823,28.755903,4,0,0,0.6384772,0.77160627,522.9428,30,7,11,0.15203781,0.18413603,57.234653,0,0,0,4.032105,5.6184325,1106.7589,3,0,0,0.7800569,1.0621806,581.3429,75.59757,72.040306,41.854763,42.623455,408.15747,4721.0,1.0,Алмалинский район,unknown,"свежий ремонт, новая мебель",разделен,полностью
350000,43.0,1,43.266628687079,76.92680057255,,3,12,,8,1.0,1,0,22,0.25,,43.0,0,0,1.453559,26,0,5,0.3627847,0.4037837,330.45453,6,0,1,0.59378254,0.68237877,491.21066,7,0,2,0.4638451,0.5935139,337.46997,1,0,0,1.6475768,2.2395146,991.88086,12,1,1,0.39562586,0.48834568,122.8285,0,0,0,1.3287929,1.3624996,1269.789,8,1,2,0.42909428,0.5057944,236.88152,1,1,1,1.0308279,1.3345166,194.49611,0,0,0,1.8461686,2.280567,1529.2827,1,0,0,1.6994624,1.9290044,968.0526,2,0,0,0.91666204,0.97969604,818.75305,122,9,51,0.11707586,0.16058224,42.782658,5,0,0,0.7351739,0.8037908,532.31616,28,5,10,0.08615939,0.13011149,53.035423,0,0,0,3.9774256,5.5798187,1273.4417,2,0,0,0.9358052,1.1502043,788.5534,75.59757,72.040306,41.854763,42.623455,547.15955,4721.0,1.0,Алмалинский район,unknown,"свежий ремонт, новая мебель",совмещен,полностью
310000,50.0,2,43.217081308677,76.882356964417,,1,10,,35,1.0,1,0,1,0.1,,25.0,1,0,5.9970517,19,2,6,0.23100974,0.3182781,103.18219,8,1,4,0.3485441,0.43166107,259.98965,8,3,3,0.21825273,0.40314028,188.68803,0,0,0,1.7068093,1.9521521,1266.9432,11,2,3,0.3449648,0.43925604,266.70093,0,0,0,2.8750968,2.915864,2751.4434,13,1,3,0.3270141,0.4750428,203.78453,0,0,0,1.165825,1.354393,1114.2312,0,0,0,2.0761564,2.5026214,1925.1863,0,0,0,2.1761124,2.4366562,1921.3376,1,0,0,1.0235646,1.1390066,798.7398,59,3,21,0.12895922,0.20928831,79.41888,6,1,3,0.4087904,0.57057935,291.82056,32,7,17,0.11855545,0.14150691,68.87399,0,0,0,4.4908004,6.3141174,2016.9674,3,0,0,0.74812275,1.0319366,625.79126,49.17729,57.651257,36.626785,42.91605,627.78186,3010.0,0.63757676,Ауэзовский район,unknown,unknown,совмещен,полностью
170000,40.0,1,43.357897,76.923843,,3,5,,12,1.0,0,1,0,0.6,,40.0,0,0,11.477201,15,2,3,0.30249056,0.39716357,276.66357,0,0,0,2.4431026,2.7863572,1801.8083,1,0,0,1.8835963,2.2698317,646.37775,0,0,0,7.119885,8.174097,5128.9243,2,0,1,0.74852127,1.5829517,345.32217,0,0,0,4.8961825,5.3042536,4063.2456,6,3,5,0.1812252,0.25194407,100.161545,0,0,0,5.418854,6.847237,3608.3015,0,0,0,10.898479,11.730524,9796.934,0,0,0,2.71832,3.9807625,2395.0437,1,1,1,1.2640495,1.7887218,184.9313,13,0,3,0.43210047,0.5069594,362.55722,2,1,1,0.960159,1.3965477,183.92871,8,0,2,0.40587884,0.5394264,307.39697,0,0,0,5.5396056,6.20357,2757.3115,0,0,0,7.629766,8.870679,6320.224,58.046978,29.594997,20.477612,12.276824,80.52119,1933.0,0.40944716,Жетысуский район,unknown,unknown,совмещен,полностью
350000,35.0,1,43.263748760191,76.932084560394,,9,10,,16,1.0,1,0,38,0.9,,35.0,0,0,1.0010569,36,4,8,0.1419425,0.20313005,92.86243,15,3,4,0.23642628,0.3241489,136.59991,9,1,3,0.3001752,0.48288596,139.92348,0,0,0,1.6333369,2.2691624,1266.069,13,0,7,0.3433026,0.36570686,305.14288,1,0,0,1.0189381,1.1204087,964.40015,14,0,4,0.36543244,0.42409322,340.5281,2,0,1,0.8823903,1.1081467,402.20508,0,0,0,1.4243952,1.8987786,1185.7969,1,0,1,1.2557462,1.4812257,462.94122,4,0,2,0.5321229,0.78729826,329.08447,207,38,82,0.025201969,0.03360367,18.321926,5,0,1,0.6327253,0.7506229,411.47375,35,4,9,0.07518371,0.15585081,46.93776,0,0,0,4.2331305,5.7502456,1253.2568,3,0,0,0.6353927,0.8657331,599.9437,75.59757,72.040306,41.854763,42.623455,41.560284,4721.0,1.0,Алмалинский район,unknown,"свежий ремонт, новая мебель",совмещен,полностью
